3,13,2026-03-25,"59,61",Credito Auto
3,13,2026-03-25,"118,91",Pix Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,"51,77",Credito Auto
3,13,2026-03-25,"197,26",Credito Auto
3,13,2026-03-25,"41,74",Pix Auto
3,13,2026-03-25,"169,2",Credito Auto
3,13,2026-03-25,"50,7",Debito Auto
3,13,2026-03-25,"75,06",Debito Auto
3,13,2026-03-25,"272,26",Debito Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"102,17",Pix Auto
3,13,2026-03-25,"98,86",Credito Auto
3,13,2026-03-25,"78,59",Credito Auto
3,13,2026-03-25,"88,67",Debito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"181,41",Pix Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"149,04",Credito Auto
3,13,2026-03-25,"82,01",Credito Auto
3,13,2026-03-25,"77,53",Credito Auto
3,13,2026-03-25,"46,22",Credito Auto
3,13,2026-03-25,"476,98",Credito Auto
3,13,2026-03-25,"38,38",Credito Auto
3,13,2026-03-25,"219,54",Credito Auto
3,13,2026-03-25,"158,06",Credito Auto
3,13,2026-03-25,"80,94",Credito Auto
3,13,2026-03-25,"188,35",Credito Auto
3,13,2026-03-25,"98,86",Credito Auto
3,13,2026-03-25,298,Debito Auto
3,13,2026-03-25,"71,87",Debito Auto
3,13,2026-03-25,"164,02",Credito Auto
3,13,2026-03-25,"131,12",Credito Auto
3,13,2026-03-25,"123,28",Credito Auto
3,13,2026-03-25,"43,98",Credito Auto
3,13,2026-03-25,"224,19",Credito Auto
3,13,2026-03-25,"146,91",Debito Auto
3,13,2026-03-25,"87,5",Credito Auto
3,13,2026-03-25,"210,75",Credito Auto
3,13,2026-03-25,"80,89",Debito Auto
3,13,2026-03-25,"8,9",Debito Auto
3,13,2026-03-25,"109,95",Debito Auto
3,13,2026-03-25,"118,91",Credito Auto
3,13,2026-03-25,"50,65",Credito Auto
3,13,2026-03-25,"63,02",Credito Auto
3,13,2026-03-25,"134,37",Pix Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"93,89",Pix Auto
3,13,2026-03-25,"93,9",Pix Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"93,89",Debito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"46,22",Credito Auto
3,13,2026-03-25,"92,87",Credito Auto
3,13,2026-03-25,"203,75",Credito Auto
3,13,2026-03-25,"114,38",Debito Auto
3,13,2026-03-25,"76,3",Credito Auto
3,13,2026-03-25,"94,33",Debito Auto
3,13,2026-03-25,"91,98",Pix Auto
3,13,2026-03-25,"145,62",Credito Auto
3,13,2026-03-25,"237,02",Credito Auto
3,13,2026-03-25,"211,7",Pix Auto
3,13,2026-03-25,"139,07",Credito Auto
3,13,2026-03-25,"109,95",Credito Auto
3,13,2026-03-25,"36,85",Pix Auto
3,13,2026-03-25,"63,02",Pix Auto
3,13,2026-03-25,"114,43",Debito Auto
3,13,2026-03-25,"90,91",Debito Auto
3,13,2026-03-25,"79,82",Debito Auto
3,13,2026-03-25,"166,09",Credito Auto
